,id,Profession,annee_sour,source,Professi_1,localisati,détail,ind_Nom,indiv_titr,associé_n,successeur,ancienne m,nbre_adres,activités,annee_expo,nom_boutiq,type_rue,article_ru,nom_rue,num_rue,cpltnum_ru,ville_rue,autre_vill,infos_rue,unnamed_1,quart/sect,arrondisse,unnamed_2,unnamed_3,geocoder_t,geocoder_s,a_corriger,lon,lat,address,type_1,geometry.type_1,geometry.lng_1,geometry.lat_1,properties.label_1,properties.score_1,properties.id_1,properties.type_1,properties.x_1,properties.y_1,properties.importance_1,properties.name_1,properties.postcode_1,properties.citycode_1,properties.city_1,properties.district_1,properties.context_1,properties.housenumber_1,properties.street_1
443,455,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,gantillon,,,,,,,,,rue,,neuve des petits champs,4,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3394696459655497,48.866170384393605,4  rue  neuve des petits champs,Feature,Point,2.388361,48.853779,4 Rue Neuve des Boulets 75011 Paris,0.52055955922865,75111_6726_00004,housenumber,655119.78,6861700.46,0.57464,4 Rue Neuve des Boulets,75011,75111,Paris,Paris 11e Arrondissement,"75, Paris, Île-de-France",4,Rue Neuve des Boulets
444,456,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"marcus, henri",,,,,,,,,rue,,neuve saint denis,29,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3524437635748,48.8688883253408,29  rue  neuve saint denis,Feature,Point,2.364139,48.853573,Rue Neuve Saint-pierre 75004 Paris,0.514838526645768,75104_6732,street,653342.3,6861691.57,0.49081,Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",,
445,457,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,bolze frères,,,,,,"de nismes, et foulards, art de nismes, lyon et avignon",,,rue,,neuve saint eustache,4,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3444155395608703,48.86691948297971,4  rue  neuve saint eustache,Feature,Point,2.363977,48.853643,4 Rue Neuve Saint-pierre 75004 Paris,0.5431528152492668,75104_6732_00004,housenumber,653330.49,6861699.39,0.49081,4 Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",4,Rue Neuve Saint-pierre
446,458,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,manuel & macaigne aîné,,,,,,"f à bohain, cachemires purs, cachemires indoux, laine et nouveautés",,,rue,,neuve saint eustache,5,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3446236349000897,48.86708546663711,5  rue  neuve saint eustache,Feature,Point,2.363679,48.853593,5 Rue Neuve Saint-pierre 75004 Paris,0.5431528152492668,75104_6732_00005,housenumber,653308.56,6861694.05,0.49081,5 Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",5,Rue Neuve Saint-pierre
447,459,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,courtois & mahieux,,,,,,fab ch et nouveautés ; fab origny ste benoite (aisne),,,rue,,neuve saint eustache,6,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34453497260887,48.8669565345539,6  rue  neuve saint eustache,Feature,Point,2.363856,48.853695,6 Rue Neuve Saint-pierre 75004 Paris,0.5431528152492668,75104_6732_00006,housenumber,653321.64,6861705.25,0.49081,6 Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",6,Rue Neuve Saint-pierre
448,460,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"junot, hte & co",,,,,,fab châles et étoffes en cachemire ; fab à paris et à corbeil,,,rue,,neuve saint eustache,6,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34453497309761,48.8669564957111,6  rue  neuve saint eustache,Feature,Point,2.363856,48.853695,6 Rue Neuve Saint-pierre 75004 Paris,0.5431528152492668,75104_6732_00006,housenumber,653321.64,6861705.25,0.49081,6 Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",6,Rue Neuve Saint-pierre
449,461,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,delabarre & co,,,,,,"fab châles de laine, thibet, mousseline laine, barèges, popelines et nouveautés",,,rue,,neuve saint eustache,7,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3447921950433903,48.8671383719044,7  rue  neuve saint eustache,Feature,Point,2.363531,48.853664,7 Rue Neuve Saint-pierre 75004 Paris,0.5431528152492668,75104_6732_00007,housenumber,653297.75,6861702.1,0.49081,7 Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",7,Rue Neuve Saint-pierre
450,462,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,gaudin,,,,,,fab façon cachemire,,,rue,,neuve saint eustache,7,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3447940771588303,48.867138537589504,7  rue  neuve saint eustache,Feature,Point,2.363531,48.853664,7 Rue Neuve Saint-pierre 75004 Paris,0.5431528152492668,75104_6732_00007,housenumber,653297.75,6861702.1,0.49081,7 Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",7,Rue Neuve Saint-pierre
451,463,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,gouré jeune,,,,,,fab châles indous et tissus cachemire,,,rue,,neuve saint eustache,8,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34465041090287,48.866992848817205,8  rue  neuve saint eustache,Feature,Point,2.363709,48.853758,8 Rue Neuve Saint-pierre 75004 Paris,0.5431528152492668,75104_6732_00008,housenumber,653310.92,6861712.36,0.49081,8 Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",8,Rue Neuve Saint-pierre
452,464,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"hue, a",,,,,,châles thibet imprimés et nouveautés,,,rue,,neuve saint eustache,8,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34465005959544,48.866992691511705,8  rue  neuve saint eustache,Feature,Point,2.363709,48.853758,8 Rue Neuve Saint-pierre 75004 Paris,0.5431528152492668,75104_6732_00008,housenumber,653310.92,6861712.36,0.49081,8 Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",8,Rue Neuve Saint-pierre
453,465,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"lenfant, césar",,,,,,fab façon cachemire ; fab à breteuil,,,rue,,neuve saint eustache,11,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34504532447162,48.8672172788626,11  rue  neuve saint eustache,Feature,Point,2.364139,48.853573,Rue Neuve Saint-pierre 75004 Paris,0.47075545454545453,75104_6732,street,653342.3,6861691.57,0.49081,Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",,
454,466,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"richard, j.b.",,,,,,"châles de laine, châles-cachemire, thibet, mérinos, châlis, mousselines-laine, mousseline-cachemire, popeline, barèges à longue franges bordures imprimées, etc. ; et à bohain (aisne)",,,rue,,neuve saint eustache,11,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34504295375304,48.8672185089441,11  rue  neuve saint eustache,Feature,Point,2.364139,48.853573,Rue Neuve Saint-pierre 75004 Paris,0.47075545454545453,75104_6732,street,653342.3,6861691.57,0.49081,Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",,
455,467,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,bosquillon,,,,,,"fab en laine superfine et cachemire pur, unis et brochés, gazes ; fab à bohain",,,rue,,neuve saint eustache,13,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34517468654582,48.8672674322162,13  rue  neuve saint eustache,Feature,Point,2.364139,48.853573,Rue Neuve Saint-pierre 75004 Paris,0.47075545454545453,75104_6732,street,653342.3,6861691.57,0.49081,Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",,
456,468,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,bocquillon & dubois,,,,,,"fab châles façon cachemire, barèges, popeline, nouveautés",,,rue,,neuve saint eustache,14,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34489266053215,48.8670726139674,14  rue  neuve saint eustache,Feature,Point,2.36315,48.853933,14 Rue Neuve Saint-pierre 75004 Paris,0.5559827272727272,75104_6732_00014,housenumber,653270.01,6861732.13,0.49081,14 Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",14,Rue Neuve Saint-pierre
457,469,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,vastel ; gabelle & co,,,,,,"fab façon cachemire, barèges, tartans, tissus écrus et nouveautés",,,rue,,neuve saint eustache,15,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.345304151953,48.867305258325096,15  rue  neuve saint eustache,Feature,Point,2.363137,48.853791,15 Rue Neuve Saint-pierre 75004 Paris,0.5559827272727272,75104_6732_00015,housenumber,653268.94,6861716.41,0.49081,15 Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",15,Rue Neuve Saint-pierre
458,470,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"cornuault, th",,,,,,fab,,,rue,,neuve saint eustache,19,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3455349235242595,48.867374043449104,19  rue  neuve saint eustache,Feature,Point,2.362636,48.85395,19 Rue Neuve Saint-pierre 75004 Paris,0.5559827272727272,75104_6732_00019,housenumber,653232.32,6861734.37,0.49081,19 Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",19,Rue Neuve Saint-pierre
459,471,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"cantoni, r",,,,,,"fab, banios, barèges, popelines et nouveautés, châlis, impressions, mérinos, napolitaines, escots, alépines",,,rue,,neuve saint eustache,20,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34521777330787,48.8671750737628,20  rue  neuve saint eustache,Feature,Point,2.362672,48.854086,20 Rue Neuve Saint-pierre 75004 Paris,0.5559827272727272,75104_6732_00020,housenumber,653235.07,6861749.49,0.49081,20 Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",20,Rue Neuve Saint-pierre
460,472,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,gagnon & culhat,,,,,,"succ de collignon fils, fab, cachemires indous, laine et nouveautés ; gab à bohain",,,rue,,neuve saint eustache,23,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3458651642241497,48.867481045943,23  rue  neuve saint eustache,Feature,Point,2.362393,48.85403,23 Rue Neuve Saint-pierre 75004 Paris,0.5559827272727272,75104_6732_00023,housenumber,653214.58,6861743.38,0.49081,23 Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",23,Rue Neuve Saint-pierre
461,473,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,prissette fils,,,,,,"f laine façon cachemire, gazes et barèges",,,rue,,neuve saint eustache,24,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34535062087194,48.8672174183408,24  rue  neuve saint eustache,Feature,Point,2.364139,48.853573,Rue Neuve Saint-pierre 75004 Paris,0.47075545454545453,75104_6732,street,653342.3,6861691.57,0.49081,Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",,
462,474,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,desavigny,,,,,,fab,,,rue,,neuve saint eustache,25,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3459465026925,48.8675045862369,25  rue  neuve saint eustache,Feature,Point,2.364139,48.853573,Rue Neuve Saint-pierre 75004 Paris,0.47075545454545453,75104_6732,street,653342.3,6861691.57,0.49081,Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",,
463,475,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,heurtebise,,,,,,"fab châles brochés, laine et cachemire, indous, tartans, tissus mousseline-laine, thibet, cachemiriennes, châlis, tissus pour manteaux, impression sur étoffes pour robes, châles et nouveautés",,,rue,,neuve saint eustache,27,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3460240080877797,48.867531714958,27  rue  neuve saint eustache,Feature,Point,2.364139,48.853573,Rue Neuve Saint-pierre 75004 Paris,0.47075545454545453,75104_6732,street,653342.3,6861691.57,0.49081,Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",,
464,476,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,macaigne,,,,,,"f châles, barèges, popelines, châlis, mousselines de laine et nouveautés",,,rue,,neuve saint eustache,28,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3456062101462902,48.8672941395076,28  rue  neuve saint eustache,Feature,Point,2.364139,48.853573,Rue Neuve Saint-pierre 75004 Paris,0.47075545454545453,75104_6732,street,653342.3,6861691.57,0.49081,Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",,
465,477,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,douinet,,,,,,fab châles de laine superfine et indous cachemire,,,rue,,neuve saint eustache,29,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34614451623895,48.867574517463396,29  rue  neuve saint eustache,Feature,Point,2.364139,48.853573,Rue Neuve Saint-pierre 75004 Paris,0.47075545454545453,75104_6732,street,653342.3,6861691.57,0.49081,Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",,
466,478,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"douinet, henry & co",,,,,,fab châles de cachem français ; fab à condé ste libiaire (s&m),,,rue,,neuve saint eustache,29,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34614451623895,48.867574517463396,29  rue  neuve saint eustache,Feature,Point,2.364139,48.853573,Rue Neuve Saint-pierre 75004 Paris,0.47075545454545453,75104_6732,street,653342.3,6861691.57,0.49081,Rue Neuve Saint-pierre,75004,75104,Paris,Paris 4e Arrondissement,"75, Paris, Île-de-France",,
